utctime;Produccion;Consigna;Tanto por 1;Error_code
2016-03-30 05:00;11.6672;69;0.16909;C0
2016-03-30 06:00;15.1855;69;0.22008;C0
2016-03-30 07:00;7.71;69;0.111739;C0
2016-03-30 08:00;3.9752;69;0.0576116;C0
2016-03-30 09:00;2.51893;69;0.0365062;C0
2016-03-30 10:00;2.78;69;0.0402899;C0
2016-03-30 11:00;0;69;0;C0
2016-03-30 12:00;0;69;0;C0
2016-03-30 13:00;0.001196;69;1.73333e-05;C0
2016-03-30 14:00;0.00191;69;2.76812e-05;C0
2016-03-30 15:00;0;69;0;C0
2016-03-30 16:00;0;69;0;C0
2016-03-30 17:00;2.4656;69;0.0357333;C0
2016-03-30 18:00;17.861;69;0.258855;C0
2016-03-30 19:00;23.28;69;0.337391;C0
2016-03-30 20:00;25.05;69;0.363043;C0
2016-03-30 21:00;16.64;69;0.241159;C0
2016-03-30 22:00;15.43;69;0.223623;C0
2016-03-30 23:00;22.41;69;0.324783;C0
2016-03-31 00:00;26.65;69;0.386232;C0
2016-03-31 01:00;26.45;69;0.383333;C0
2016-03-31 02:00;16.58;69;0.24029;C0
2016-03-31 03:00;7.15;69;0.103623;C0
2016-03-31 04:00;4.49359;69;0.0651245;C0
2016-03-31 05:00;6.64627;69;0.0963228;C0
2016-03-31 06:00;7.71;69;0.111739;C0
2016-03-31 07:00;3.75;69;0.0543478;C0
2016-03-31 08:00;0.56;69;0.00811594;C0
2016-03-31 09:00;0.021836;69;0.000316464;C0
2016-03-31 10:00;0.342855;69;0.00496891;C0
2016-03-31 11:00;2.66228;69;0.0385838;C0
2016-03-31 12:00;4.8143;69;0.0697725;C0
2016-03-31 13:00;2.31;69;0.0334783;C0
2016-03-31 14:00;0.2;69;0.00289855;C0
2016-03-31 15:00;0;69;0;C0
2016-03-31 16:00;9.14;69;0.132464;C0
2016-03-31 17:00;8.79;69;0.127391;C0
2016-03-31 18:00;4;69;0.057971;C0
2016-03-31 19:00;0.75;69;0.0108696;C0
2016-03-31 20:00;0;69;0;C0
2016-03-31 21:00;0.68;69;0.00985507;C0
2016-03-31 22:00;5.05;69;0.0731884;C0
2016-03-31 23:00;5.46;69;0.0791304;C0
2016-04-01 00:00;15.81;69;0.22913;C0
2016-04-01 01:00;18.82;69;0.272754;C0
2016-04-01 02:00;22.55;69;0.326812;C0
2016-04-01 03:00;24.84;69;0.36;C0
2016-04-01 04:00;18.29;69;0.265072;C0
2016-04-01 05:00;15.61;69;0.226232;C0
2016-04-01 06:00;11.88;69;0.172174;C0
2016-04-01 07:00;5.00024;69;0.0724672;C0
2016-04-01 08:00;3.65781;69;0.0530117;C0
2016-04-01 09:00;2.33734;69;0.0338745;C0
2016-04-01 10:00;7.59815;69;0.110118;C0
2016-04-01 11:00;11.4202;69;0.16551;C0
2016-04-01 12:00;7.88477;69;0.114272;C0
2016-04-01 13:00;10.3499;69;0.149999;C0
2016-04-01 14:00;15.1141;69;0.219045;C0
2016-04-01 15:00;12.92;69;0.187246;C0
2016-04-01 16:00;10.49;69;0.152029;C0
2016-04-01 17:00;6.83;69;0.0989855;C0
2016-04-01 18:00;15.75;69;0.228261;C0
2016-04-01 19:00;23.59;69;0.341884;C0
2016-04-01 20:00;28.46;69;0.412464;C0
2016-04-01 21:00;34.67;69;0.502464;C0
2016-04-01 22:00;56.52;69;0.81913;C0
2016-04-01 23:00;65.8168;69;0.953867;C0
2016-04-02 00:00;66.8123;69;0.968294;C0
2016-04-02 01:00;55.8358;69;0.809214;C0
2016-04-02 02:00;50.61;69;0.733478;C0
2016-04-02 03:00;49.0649;69;0.711086;C0
2016-04-02 04:00;35.14;69;0.509275;C0
2016-04-02 05:00;24.28;69;0.351884;C0
2016-04-02 06:00;10.04;69;0.145507;C0
2016-04-02 07:00;14.16;69;0.205217;C0
2016-04-02 08:00;12.51;69;0.181304;C0
2016-04-02 09:00;8.35;69;0.121014;C0
2016-04-02 10:00;2.73;69;0.0395652;C0
2016-04-02 11:00;1.18;69;0.0171014;C0
2016-04-02 12:00;0;69;0;C0
2016-04-02 13:00;0;69;0;C0
2016-04-02 14:00;0;69;0;C0
2016-04-02 15:00;0;69;0;C0
2016-04-02 16:00;0.22;69;0.00318841;C0
2016-04-02 17:00;0.48;69;0.00695652;C0
2016-04-02 18:00;0.05;69;0.000724638;C0
2016-04-02 19:00;0;69;0;C0
2016-04-02 20:00;0;69;0;C0
2016-04-02 21:00;0;69;0;C0
2016-04-02 22:00;1.29;69;0.0186957;C0
2016-04-02 23:00;2.95;69;0.0427536;C0
2016-04-03 00:00;0.98;69;0.0142029;C0
2016-04-03 01:00;3.78;69;0.0547826;C0
2016-04-03 02:00;4.36;69;0.0631884;C0
2016-04-03 03:00;6.22;69;0.0901449;C0
2016-04-03 04:00;4.38;69;0.0634783;C0
2016-04-03 05:00;2.73;69;0.0395652;C0
2016-04-03 06:00;2.17;69;0.0314493;C0
2016-04-03 07:00;0.78;69;0.0113043;C0
2016-04-03 08:00;0.285775;69;0.00414167;C0
2016-04-03 09:00;0.13451;69;0.00194942;C0
2016-04-03 10:00;0.08;69;0.00115942;C0
2016-04-03 11:00;0.02;69;0.000289855;C0
2016-04-03 12:00;1.61016;69;0.0233357;C0
2016-04-03 13:00;5.66162;69;0.0820525;C0
2016-04-03 14:00;12.9815;69;0.188138;C0
2016-04-03 15:00;19.2083;69;0.278381;C0
2016-04-03 16:00;20.1491;69;0.292016;C0
2016-04-03 17:00;24.9021;69;0.3609;C0
2016-04-03 18:00;29.46;69;0.426957;C0
2016-04-03 19:00;28.63;69;0.414928;C0
2016-04-03 20:00;31.9457;69;0.462981;C0
2016-04-03 21:00;32.8;69;0.475362;C0
2016-04-03 22:00;27.85;69;0.403623;C0
2016-04-03 23:00;26.5006;69;0.384067;C0
2016-04-04 00:00;24.9781;69;0.362001;C0
2016-04-04 01:00;24.2214;69;0.351035;C0
2016-04-04 02:00;27.4183;69;0.397367;C0
2016-04-04 03:00;25.9002;69;0.375365;C0
2016-04-04 04:00;21.06;69;0.305217;C0
2016-04-04 05:00;19.66;69;0.284928;C0
2016-04-04 06:00;17.86;69;0.258841;C0
2016-04-04 07:00;16.33;69;0.236667;C0
2016-04-04 08:00;14.6828;69;0.212794;C0
2016-04-04 09:00;12.9857;69;0.188199;C0
2016-04-04 10:00;11.8033;69;0.171062;C0
2016-04-04 11:00;8.27711;69;0.119958;C0
2016-04-04 12:00;6.0727;69;0.0880101;C0
2016-04-04 13:00;6.95561;69;0.100806;C0
2016-04-04 14:00;12.7489;69;0.184767;C0
2016-04-04 15:00;17.8937;69;0.259329;C0
2016-04-04 16:00;19.2;69;0.278261;C0
2016-04-04 17:00;21.3;69;0.308696;C0
2016-04-04 18:00;19.37;69;0.280725;C0
2016-04-04 19:00;16.35;69;0.236957;C0
2016-04-04 20:00;21.91;69;0.317536;C0
2016-04-04 21:00;25.07;69;0.363333;C0
2016-04-04 22:00;23.64;69;0.342609;C0
2016-04-04 23:00;27.07;69;0.392319;C0
2016-04-05 00:00;20.71;69;0.300145;C0
2016-04-05 01:00;17.04;69;0.246957;C0
2016-04-05 02:00;14.91;69;0.216087;C0
2016-04-05 03:00;12.58;69;0.182319;C0
2016-04-05 04:00;11.77;69;0.17058;C0
2016-04-05 05:00;7.11;69;0.103043;C0
2016-04-05 06:00;9.17;69;0.132899;C0
2016-04-05 07:00;3.66;69;0.0530435;C0
2016-04-05 08:00;2.67642;69;0.0387887;C0
2016-04-05 09:00;1.26161;69;0.0182842;C0
2016-04-05 10:00;0.916648;69;0.0132848;C0
2016-04-05 11:00;0.01;69;0.000144928;C0
2016-04-05 12:00;0.006978;69;0.00010113;C0
2016-04-05 13:00;0.03;69;0.000434783;C0
2016-04-05 14:00;3.46937;69;0.0502807;C0
2016-04-05 15:00;5.64414;69;0.0817991;C0
2016-04-05 16:00;8.64;69;0.125217;C0
2016-04-05 17:00;12.6653;69;0.183555;C0
2016-04-05 18:00;15.7392;69;0.228104;C0
2016-04-05 19:00;16.3527;69;0.236996;C0
2016-04-05 20:00;12.1628;69;0.176272;C0
2016-04-05 21:00;12.2619;69;0.177709;C0
2016-04-05 22:00;15.11;69;0.218986;C0
2016-04-05 23:00;13.15;69;0.19058;C0
2016-04-06 00:00;9.73;69;0.141014;C0
2016-04-06 01:00;3.51;69;0.0508696;C0
2016-04-06 02:00;2.33;69;0.0337681;C0
2016-04-06 03:00;0.76;69;0.0110145;C0
2016-04-06 04:00;0.45;69;0.00652174;C0
2016-04-06 05:00;0.38;69;0.00550725;C0
2016-04-06 06:00;0.010955;69;0.000158768;C0
2016-04-06 07:00;0.295301;69;0.00427972;C0
2016-04-06 08:00;0.026141;69;0.000378855;C0
2016-04-06 09:00;0;69;0;C0
2016-04-06 10:00;0.00376;69;5.44928e-05;C0
2016-04-06 11:00;0.001247;69;1.80725e-05;C0
2016-04-06 12:00;0.002544;69;3.68696e-05;C0
2016-04-06 13:00;0.027487;69;0.000398362;C0
2016-04-06 14:00;0;69;0;C0
2016-04-06 15:00;4.01832;69;0.0582365;C0
2016-04-06 16:00;7.05;69;0.102174;C0
2016-04-06 17:00;11.04;69;0.16;C0
2016-04-06 18:00;7.39;69;0.107101;C0
2016-04-06 19:00;6.36;69;0.0921739;C0
2016-04-06 20:00;8.79;69;0.127391;C0
2016-04-06 21:00;6.54;69;0.0947826;C0
2016-04-06 22:00;4.85;69;0.0702899;C0
2016-04-06 23:00;6.47;69;0.0937681;C0
2016-04-07 00:00;6.51;69;0.0943478;C0
2016-04-07 01:00;4.99;69;0.0723188;C0
2016-04-07 02:00;2.85881;69;0.041432;C0
2016-04-07 03:00;1.1405;69;0.016529;C0
2016-04-07 04:00;0.84;69;0.0121739;C0
2016-04-07 05:00;0.08;69;0.00115942;C0
2016-04-07 06:00;0;69;0;C0
2016-04-07 07:00;0.045413;69;0.000658159;C0
2016-04-07 08:00;0.005671;69;8.21884e-05;C0
2016-04-07 09:00;0.000704;69;1.02029e-05;C0
2016-04-07 10:00;0.000774;69;1.12174e-05;C0
2016-04-07 11:00;0.016539;69;0.000239696;C0
2016-04-07 12:00;0.008224;69;0.000119188;C0
2016-04-07 13:00;0.914855;69;0.0132588;C0
2016-04-07 14:00;9.48482;69;0.137461;C0
2016-04-07 15:00;17.1456;69;0.248487;C0
2016-04-07 16:00;20.0758;69;0.290954;C0
2016-04-07 17:00;25.92;69;0.375652;C0
2016-04-07 18:00;19.81;69;0.287101;C0
2016-04-07 19:00;22.13;69;0.320725;C0
2016-04-07 20:00;16.83;69;0.243913;C0
2016-04-07 21:00;25.43;69;0.368551;C0
2016-04-07 22:00;19.52;69;0.282899;C0
2016-04-07 23:00;17.39;69;0.252029;C0
2016-04-08 00:00;16.99;69;0.246232;C0
2016-04-08 01:00;15.56;69;0.225507;C0
2016-04-08 02:00;13.43;69;0.194638;C0
2016-04-08 03:00;9.71;69;0.140725;C0
2016-04-08 04:00;11.58;69;0.167826;C0
2016-04-08 05:00;17.49;69;0.253478;C0
2016-04-08 06:00;22.46;69;0.325507;C0
2016-04-08 07:00;24.2964;69;0.352122;C0
2016-04-08 08:00;22.4833;69;0.325845;C0
2016-04-08 09:00;26.348;69;0.381855;C0
2016-04-08 10:00;31.9779;69;0.463448;C0
2016-04-08 11:00;29.5302;69;0.427974;C0
2016-04-08 12:00;37.2485;69;0.539833;C0
2016-04-08 13:00;28.1167;69;0.407488;C0
2016-04-08 14:00;27.88;69;0.404058;C0
2016-04-08 15:00;30.29;69;0.438986;C0
2016-04-08 16:00;33.1367;69;0.480242;C0
2016-04-08 17:00;35.4;69;0.513043;C0
2016-04-08 18:00;39.05;69;0.565942;C0
2016-04-08 19:00;32.09;69;0.465072;C0
2016-04-08 20:00;27.69;69;0.401304;C0
2016-04-08 21:00;26.03;69;0.377246;C0
2016-04-08 22:00;25.45;69;0.368841;C0
2016-04-08 23:00;24.97;69;0.361884;C0
2016-04-09 00:00;23.73;69;0.343913;C0
2016-04-09 01:00;23.12;69;0.335072;C0
2016-04-09 02:00;14.39;69;0.208551;C0
2016-04-09 03:00;11.22;69;0.162609;C0
2016-04-09 04:00;18.79;69;0.272319;C0
2016-04-09 05:00;20.1;69;0.291304;C0
2016-04-09 06:00;13.92;69;0.201739;C0
2016-04-09 07:00;10.79;69;0.156377;C0
2016-04-09 08:00;4.88;69;0.0707246;C0
2016-04-09 09:00;3.66;69;0.0530435;C0
2016-04-09 10:00;2.75655;69;0.03995;C0
2016-04-09 11:00;1.81;69;0.0262319;C0
2016-04-09 12:00;2.72;69;0.0394203;C0
2016-04-09 13:00;13.86;69;0.20087;C0
2016-04-09 14:00;15.27;69;0.221304;C0
2016-04-09 15:00;27.68;69;0.401159;C0
2016-04-09 16:00;30.83;69;0.446812;C0
2016-04-09 17:00;19.36;69;0.28058;C0
2016-04-09 18:00;9.93;69;0.143913;C0
2016-04-09 19:00;8.36;69;0.121159;C0
2016-04-09 20:00;7.41;69;0.107391;C0
2016-04-09 21:00;18.95;69;0.274638;C0
2016-04-09 22:00;17.85;69;0.258696;C0
2016-04-09 23:00;7.5;69;0.108696;C0
2016-04-10 00:00;9.38;69;0.135942;C0
2016-04-10 01:00;5.05;69;0.0731884;C0
2016-04-10 02:00;2.6;69;0.0376812;C0
2016-04-10 03:00;0.22;69;0.00318841;C0
2016-04-10 04:00;0.11;69;0.0015942;C0
2016-04-10 05:00;0;69;0;C0
2016-04-10 06:00;0;69;0;C0
2016-04-10 07:00;0;69;0;C0
2016-04-10 08:00;0;69;0;C0
2016-04-10 09:00;0;69;0;C0
2016-04-10 10:00;0.210856;69;0.00305588;C0
2016-04-10 11:00;0.32;69;0.00463768;C0
2016-04-10 12:00;0.15;69;0.00217391;C0
2016-04-10 13:00;0.38;69;0.00550725;C0
2016-04-10 14:00;2.56;69;0.0371014;C0
2016-04-10 15:00;0.8;69;0.0115942;C0
2016-04-10 16:00;5.78;69;0.0837681;C0
2016-04-10 17:00;5.89;69;0.0853623;C0
2016-04-10 18:00;4.35;69;0.0630435;C0
2016-04-10 19:00;4.7;69;0.0681159;C0
2016-04-10 20:00;0.89;69;0.0128986;C0
2016-04-10 21:00;0.6;69;0.00869565;C0
2016-04-10 22:00;0;69;0;C0
2016-04-10 23:00;0;69;0;C0
2016-04-11 00:00;0;69;0;C0
2016-04-11 01:00;0;69;0;C0
2016-04-11 02:00;0;69;0;C0
2016-04-11 03:00;0.095489;69;0.0013839;C0
2016-04-11 04:00;0.49;69;0.00710145;C0
2016-04-11 05:00;2.05;69;0.0297101;C0
2016-04-11 06:00;3.8537;69;0.0558507;C0
2016-04-11 07:00;4.12403;69;0.0597686;C0
2016-04-11 08:00;5.56437;69;0.080643;C0
2016-04-11 09:00;4.95825;69;0.0718587;C0
2016-04-11 10:00;4.98161;69;0.0721972;C0
2016-04-11 11:00;3.22949;69;0.0468042;C0
2016-04-11 12:00;5.4756;69;0.0793565;C0
2016-04-11 13:00;8.39014;69;0.121596;C0
2016-04-11 14:00;13.2948;69;0.192678;C0
2016-04-11 15:00;20.5275;69;0.2975;C0
2016-04-11 16:00;21.9537;69;0.31817;C0
2016-04-11 17:00;11.2933;69;0.163671;C0
2016-04-11 18:00;7.01;69;0.101594;C0
2016-04-11 19:00;1.17;69;0.0169565;C0
2016-04-11 20:00;0.34;69;0.00492754;C0
2016-04-11 21:00;1.1;69;0.015942;C0
2016-04-11 22:00;1.34;69;0.0194203;C0
2016-04-11 23:00;0;69;0;C0
2016-04-12 00:00;0;69;0;C0
2016-04-12 01:00;0;69;0;C0
2016-04-12 02:00;0;69;0;C0
2016-04-12 03:00;0.08;69;0.00115942;C0
2016-04-12 04:00;0;69;0;C0
2016-04-12 05:00;0;69;0;C0
2016-04-12 06:00;0;69;0;C0
2016-04-12 07:00;0.001015;69;1.47101e-05;C0
2016-04-12 08:00;0;69;0;C0
2016-04-12 09:00;0;69;0;C0
2016-04-12 10:00;0.001579;69;2.28841e-05;C0
2016-04-12 11:00;0.006827;69;9.8942e-05;C0
2016-04-12 12:00;0.014046;69;0.000203565;C0
2016-04-12 13:00;0.03;69;0.000434783;C0
2016-04-12 14:00;0;69;0;C0
2016-04-12 15:00;0;69;0;C0
2016-04-12 16:00;0.394191;69;0.00571291;C0
2016-04-12 17:00;0.62;69;0.00898551;C0
2016-04-12 18:00;0.71;69;0.0102899;C0
2016-04-12 19:00;0.2;69;0.00289855;C0
2016-04-12 20:00;0.64;69;0.00927536;C0
2016-04-12 21:00;0.4;69;0.0057971;C0
2016-04-12 22:00;0.61;69;0.00884058;C0
2016-04-12 23:00;1.03;69;0.0149275;C0
2016-04-13 00:00;1.01;69;0.0146377;C0
2016-04-13 01:00;0.58;69;0.0084058;C0
2016-04-13 02:00;0.06;69;0.000869565;C0
2016-04-13 03:00;2.12;69;0.0307246;C0
2016-04-13 04:00;2.47;69;0.0357971;C0
2016-04-13 05:00;2.66;69;0.0385507;C0
2016-04-13 06:00;8.44637;69;0.122411;C0
2016-04-13 07:00;1.9;69;0.0275362;C0
2016-04-13 08:00;3.08531;69;0.0447146;C0
2016-04-13 09:00;5.1217;69;0.0742275;C0
2016-04-13 10:00;2.78273;69;0.0403294;C0
2016-04-13 11:00;4.83033;69;0.0700048;C0
2016-04-13 12:00;9.19254;69;0.133225;C0
2016-04-13 13:00;15.5466;69;0.225313;C0
2016-04-13 14:00;17.0205;69;0.246674;C0
2016-04-13 15:00;17.32;69;0.251014;C0
2016-04-13 16:00;13.3993;69;0.194193;C0
2016-04-13 17:00;9.87712;69;0.143147;C0
2016-04-13 18:00;5.21;69;0.0755072;C0
2016-04-13 19:00;0.01;69;0.000144928;C0
2016-04-13 20:00;1.11;69;0.016087;C0
2016-04-13 21:00;5.33;69;0.0772464;C0
2016-04-13 22:00;2.31;69;0.0334783;C0
2016-04-13 23:00;6.64;69;0.0962319;C0
2016-04-14 00:00;9.07;69;0.131449;C0
2016-04-14 01:00;7.01;69;0.101594;C0
2016-04-14 02:00;3.19;69;0.0462319;C0
2016-04-14 03:00;6.64;69;0.0962319;C0
2016-04-14 04:00;3.06;69;0.0443478;C0
2016-04-14 05:00;3.18;69;0.046087;C0
2016-04-14 06:00;4.15993;69;0.0602888;C0
2016-04-14 07:00;5.25788;69;0.0762012;C0
2016-04-14 08:00;2.24;69;0.0324638;C0
2016-04-14 09:00;0.04;69;0.00057971;C0
2016-04-14 10:00;3.04331;69;0.0441059;C0
2016-04-14 11:00;4.28189;69;0.0620564;C0
2016-04-14 12:00;11.24;69;0.162899;C0
2016-04-14 13:00;32.847;69;0.476043;C0
2016-04-14 14:00;33.0505;69;0.478993;C0
2016-04-14 15:00;55.06;69;0.797971;C0
2016-04-14 16:00;59.2363;69;0.858497;C0
2016-04-14 17:00;17.24;69;0.249855;C0
2016-04-14 18:00;8.72;69;0.126377;C0
2016-04-14 19:00;38.44;69;0.557101;C0
2016-04-14 20:00;41.96;69;0.608116;C0
2016-04-14 21:00;38.16;69;0.553043;C0
2016-04-14 22:00;44.5585;69;0.645775;C0
2016-04-14 23:00;58.9097;69;0.853764;C0
2016-04-15 00:00;61.2296;69;0.887386;C0
2016-04-15 01:00;46.83;69;0.678696;C0
2016-04-15 02:00;52.1544;69;0.755861;C0
2016-04-15 03:00;58.86;69;0.853043;C0
2016-04-15 04:00;60.65;69;0.878986;C0
2016-04-15 05:00;59.31;69;0.859565;C0
2016-04-15 06:00;65.4442;69;0.948467;C0
2016-04-15 07:00;67.4964;69;0.978209;C0
2016-04-15 08:00;60.4903;69;0.876671;C0
2016-04-15 09:00;54.2568;69;0.78633;C0
2016-04-15 10:00;40.2269;69;0.582999;C0
2016-04-15 11:00;37.6686;69;0.545922;C0
2016-04-15 12:00;37.0312;69;0.536684;C0
2016-04-15 13:00;28.8409;69;0.417984;C0
2016-04-15 14:00;12.88;69;0.186667;C0
2016-04-15 15:00;0.37;69;0.00536232;C0
2016-04-15 16:00;0.03;69;0.000434783;C0
2016-04-15 17:00;0;69;0;C0
2016-04-15 18:00;0;69;0;C0
2016-04-15 19:00;1.64;69;0.0237681;C0
2016-04-15 20:00;2.61;69;0.0378261;C0
2016-04-15 21:00;4.7;69;0.0681159;C0
2016-04-15 22:00;7.86;69;0.113913;C0
2016-04-15 23:00;7.09;69;0.102754;C0
2016-04-16 00:00;4.47;69;0.0647826;C0
2016-04-16 01:00;0.74;69;0.0107246;C0
2016-04-16 02:00;1.58;69;0.0228986;C0
2016-04-16 03:00;5.19;69;0.0752174;C0
2016-04-16 04:00;5.43;69;0.0786957;C0
2016-04-16 05:00;4.04;69;0.0585507;C0
2016-04-16 06:00;1.81;69;0.0262319;C0
2016-04-16 07:00;0;69;0;C0
2016-04-16 08:00;0;69;0;C0
2016-04-16 09:00;0.35;69;0.00507246;C0
2016-04-16 10:00;0.58;69;0.0084058;C0
2016-04-16 11:00;0.511796;69;0.00741733;C0
2016-04-16 12:00;1.07361;69;0.0155596;C0
2016-04-16 13:00;1.10898;69;0.0160722;C0
2016-04-16 14:00;1.71329;69;0.0248303;C0
2016-04-16 15:00;2.57139;69;0.0372665;C0
2016-04-16 16:00;1.87473;69;0.02717;C0
2016-04-16 17:00;22.691;69;0.328855;C0
2016-04-16 18:00;20.5853;69;0.298338;C0
2016-04-16 19:00;45.0038;69;0.652229;C0
2016-04-16 20:00;45.2731;69;0.656132;C0
2016-04-16 21:00;44.7928;69;0.649171;C0
2016-04-16 22:00;33.8912;69;0.491177;C0
2016-04-16 23:00;24.14;69;0.349855;C0
2016-04-17 00:00;20.26;69;0.293623;C0
2016-04-17 01:00;12.78;69;0.185217;C0
2016-04-17 02:00;6.06408;69;0.0878852;C0
2016-04-17 03:00;11.189;69;0.162159;C0
2016-04-17 04:00;7.51513;69;0.108915;C0
2016-04-17 05:00;4.06;69;0.0588406;C0
2016-04-17 06:00;0.89;69;0.0128986;C0
2016-04-17 07:00;0.04;69;0.00057971;C0
2016-04-17 08:00;0.03;69;0.000434783;C0
2016-04-17 09:00;1.33656;69;0.0193704;C0
2016-04-17 10:00;1.94708;69;0.0282186;C0
2016-04-17 11:00;2.89992;69;0.0420278;C0
2016-04-17 12:00;1.99;69;0.0288406;C0
2016-04-17 13:00;1.81;69;0.0262319;C0
2016-04-17 14:00;3.08;69;0.0446377;C0
2016-04-17 15:00;4.25;69;0.0615942;C0
2016-04-17 16:00;2.28;69;0.0330435;C0
2016-04-17 17:00;0.41;69;0.00594203;C0
2016-04-17 18:00;1.06;69;0.0153623;C0
2016-04-17 19:00;3.21;69;0.0465217;C0
2016-04-17 20:00;4.99;69;0.0723188;C0
2016-04-17 21:00;5.94;69;0.086087;C0
2016-04-17 22:00;9.91;69;0.143623;C0
2016-04-17 23:00;16.77;69;0.243043;C0
2016-04-18 00:00;13.44;69;0.194783;C0
2016-04-18 01:00;8.94337;69;0.129614;C0
2016-04-18 02:00;13.3578;69;0.193591;C0
2016-04-18 03:00;6.35345;69;0.092079;C0
2016-04-18 04:00;2.07;69;0.03;C0
2016-04-18 05:00;1.7236;69;0.0249797;C0
2016-04-18 06:00;0.870557;69;0.0126168;C0
2016-04-18 07:00;0.54;69;0.00782609;C0
2016-04-18 08:00;0.027738;69;0.000402;C0
2016-04-18 09:00;1.13717;69;0.0164807;C0
2016-04-18 10:00;6.10064;69;0.0884151;C0
2016-04-18 11:00;7.80348;69;0.113094;C0
2016-04-18 12:00;9.08095;69;0.131608;C0
2016-04-18 13:00;9.78879;69;0.141867;C0
2016-04-18 14:00;5.87293;69;0.0851149;C0
2016-04-18 15:00;6.41808;69;0.0930157;C0
2016-04-18 16:00;4.62;69;0.0669565;C0
2016-04-18 17:00;5.14638;69;0.0745852;C0
2016-04-18 18:00;11.63;69;0.168551;C0
2016-04-18 19:00;10.37;69;0.15029;C0
2016-04-18 20:00;2.6;69;0.0376812;C0
2016-04-18 21:00;6.4;69;0.0927536;C0
2016-04-18 22:00;6.44;69;0.0933333;C0
2016-04-18 23:00;13.67;69;0.198116;C0
2016-04-19 00:00;8.75;69;0.126812;C0
2016-04-19 01:00;5.61;69;0.0813043;C0
2016-04-19 02:00;3.29;69;0.0476812;C0
2016-04-19 03:00;6.32875;69;0.091721;C0
2016-04-19 04:00;7.89814;69;0.114466;C0
2016-04-19 05:00;2.86007;69;0.0414503;C0
2016-04-19 06:00;10.1604;69;0.147252;C0
2016-04-19 07:00;11.3779;69;0.164897;C0
2016-04-19 08:00;10.3843;69;0.150497;C0
2016-04-19 09:00;18.1601;69;0.26319;C0
2016-04-19 10:00;17.5352;69;0.254133;C0
2016-04-19 11:00;14.6356;69;0.21211;C0
2016-04-19 12:00;9.76914;69;0.141582;C0
2016-04-19 13:00;8.85581;69;0.128345;C0
2016-04-19 14:00;11.8273;69;0.17141;C0
2016-04-19 15:00;11.85;69;0.171739;C0
2016-04-19 16:00;5.89;69;0.0853623;C0
2016-04-19 17:00;2.77;69;0.0401449;C0
2016-04-19 18:00;2;69;0.0289855;C0
2016-04-19 19:00;11.98;69;0.173623;C0
2016-04-19 20:00;20.02;69;0.290145;C0
2016-04-19 21:00;10.0914;69;0.146252;C0
2016-04-19 22:00;23.3381;69;0.338233;C0
2016-04-19 23:00;18.02;69;0.261159;C0
2016-04-20 00:00;13.59;69;0.196957;C0
2016-04-20 01:00;14.17;69;0.205362;C0
2016-04-20 02:00;24.0819;69;0.349013;C0
2016-04-20 03:00;38.9848;69;0.564997;C0
2016-04-20 04:00;32.6485;69;0.473167;C0
2016-04-20 05:00;20.54;69;0.297681;C0
2016-04-20 06:00;13.12;69;0.190145;C0
2016-04-20 07:00;25.8422;69;0.374525;C0
2016-04-20 08:00;65.6412;69;0.951322;C0
2016-04-20 09:00;68.1865;69;0.98821;C0
2016-04-20 10:00;68.4641;69;0.992233;C0
2016-04-20 11:00;67.9282;69;0.984467;C0
2016-04-20 12:00;68.2;69;0.988406;C0
2016-04-20 13:00;66.79;69;0.967971;C0
2016-04-20 14:00;62.59;69;0.907101;C0
2016-04-20 15:00;38.89;69;0.563623;C0
2016-04-20 16:00;12.8;69;0.185507;C0
2016-04-20 17:00;4.01;69;0.0581159;C0
2016-04-20 18:00;12.54;69;0.181739;C0
2016-04-20 19:00;45.03;69;0.652609;C0
2016-04-20 20:00;43.01;69;0.623333;C0
2016-04-20 21:00;40.3507;69;0.584793;C0
2016-04-20 22:00;44.75;69;0.648551;C0
2016-04-20 23:00;30.65;69;0.444203;C0
2016-04-21 00:00;31.88;69;0.462029;C0
2016-04-21 01:00;35.11;69;0.508841;C0
2016-04-21 02:00;41.1429;69;0.596274;C0
2016-04-21 03:00;46.79;69;0.678116;C0
2016-04-21 04:00;45.79;69;0.663623;C0
2016-04-21 05:00;23.85;69;0.345652;C0
2016-04-21 06:00;7.47;69;0.108261;C0
2016-04-21 07:00;0.982389;69;0.0142375;C0
2016-04-21 08:00;4.3341;69;0.062813;C0
2016-04-21 09:00;6.37059;69;0.0923274;C0
2016-04-21 10:00;11.6379;69;0.168665;C0
2016-04-21 11:00;7.07569;69;0.102546;C0
2016-04-21 12:00;11.7173;69;0.169816;C0
2016-04-21 13:00;9.44;69;0.136812;C0
2016-04-21 14:00;8.6;69;0.124638;C0
2016-04-21 15:00;6.02;69;0.0872464;C0
2016-04-21 16:00;4.75;69;0.0688406;C0
2016-04-21 17:00;6.22;69;0.0901449;C0
2016-04-21 18:00;3.44;69;0.0498551;C0
2016-04-21 19:00;0.19;69;0.00275362;C0
2016-04-21 20:00;0;69;0;C0
2016-04-21 21:00;0.32;69;0.00463768;C0
2016-04-21 22:00;5.37;69;0.0778261;C0
2016-04-21 23:00;11.78;69;0.170725;C0
2016-04-22 00:00;14.21;69;0.205942;C0
2016-04-22 01:00;19.32;69;0.28;C0
2016-04-22 02:00;26.4;69;0.382609;C0
